dataid,localhour,air1,	air2,	air3,	airwindowunit1,	aquarium1,	bathroom1,	bathroom2,	bedroom1,	bedroom2,	bedroom3,	bedroom4,	bedroom5,	car1,	clotheswasher1,	clotheswasher_dryg1,	diningroom1,	diningroom2,	dishwasher1,	disposal1,	drye1,	dryg1,	freezer1,	furnace1,	furnace2,	garage1,	garage2,	gen,	grid,	heater1,	housefan1,	icemaker1,	jacuzzi1,	kitchen1,	kitchen2,	kitchenapp1,	kitchenapp2,	lights_plugs1,	lights_plugs2,	lights_plugs3,	lights_plugs4,	lights_plugs5,	lights_plugs6,	livingroom1,	livingroom2,	microwave1,	office1,	outsidelights_plugs1,	outsidelights_plugs2,	oven1,	oven2,	pool1,	pool2,	poollight1,	poolpump1,	pump1,	range1,	refrigerator1,	refrigerator2,	security1,	shed1,	sprinkler1,	use,	utilityroom1,	venthood1,	waterheater1,	waterheater2,	winecooler1,water_meter_value,  gas_meter_value
2014-09-03 01:00:00-05,48,0.12730000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02011666666666666667,0,0,0,0,0.38028333333333333333,0,0,0,0,0,0,0,0,0.01300000000000000000,0.00000000000000000000,0,0,0,0,0.07085000000000000000,0,0.08250000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.06860000000000000000,0,0,0,0,0.38028333333333333333,0,0,0,0,0,0,0
2014-09-03 02:00:00-05,22,0.33383333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03671666666666666667,0,0,0,0,0.52318333333333333333,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.02400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.11986666666666666667,0,0,0,0,0.52318333333333333333,0,0,0,0,0,0,0
2014-09-03 02:00:00-05,48,0.12603333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02086666666666666667,0,0,0,0,0.31028333333333333333,0,0,0,0,0,0,0,0,0.01176666666666666667,0.00000000000000000000,0,0,0,0,0.07060000000000000000,0,0.08286666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.31028333333333333333,0,0,0,0,0,0,0
2014-09-03 03:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01200000000000000000,0,0,0,0,0.08983333333333333333,0,0,0,0,0.00480000000000000000,0,0,0,0,0,0,0,0,0,0.02400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.04198333333333333333,0,0,0,0,0.08983333333333333333,0,0,0,0,0,0,0
2014-09-03 03:00:00-05,48,0.13355000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02093333333333333333,0,0,0,0,0.38105000000000000000,0,0,0,0,0,0,0,0,0.00573333333333333333,0.00000000000000000000,0,0,0,0,0.07878333333333333333,0,0.07506666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.06886666666666666667,0,0,0,0,0.38105000000000000000,0,0,0,0,0,0,0
2014-09-03 04:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01200000000000000000,0,0,0,0,0.04840000000000000000,0,0,0,0,0.00481666666666666667,0,0,0,0,0,0,0,0,0,0.02400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.04840000000000000000,0,0,0,0,0,0,0
2014-09-03 04:00:00-05,48,0.12358333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02088333333333333333,0,0,0,0,0.30210000000000000000,0,0,0,0,0,0,0,0,0.01180000000000000000,0.00000000000000000000,0,0,0,0,0.07196666666666666667,0,0.07463333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.30210000000000000000,0,0,0,0,0,0,0
2014-09-03 05:00:00-05,22,0.25495000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03176666666666666667,0,0,0,0,0.34841666666666666667,0,0,0,0,0.00491666666666666667,0,0,0,0,0,0,0,0,0,0.02403333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.02688333333333333333,0,0,0,0,0.34841666666666666667,0,0,0,0,0,0,0
2014-09-03 05:00:00-05,48,0.02060000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.01110000000000000000,0,0,0,0,0.32456666666666666667,0,0,0,0,0,0,0,0,0.06666666666666666667,0.00000000000000000000,0,0,0,0,0.07745000000000000000,0,0.08221666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.06926666666666666667,0,0,0,0,0.32456666666666666667,0,0,0,0,0,0,0
2014-09-03 06:00:00-05,22,0.13178333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02131666666666666667,0,0,0,0,0.39998333333333333333,0,0,0,0,0.00443333333333333333,0,0,0,0,0,0,0,0,0,0.02401666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.11645000000000000000,0,0,0,0,0.39998333333333333333,0,0,0,0,0,0,0
2014-09-03 06:00:00-05,48,0.25133333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.03086666666666666667,0,0,0,0,0.48830000000000000000,0,0,0,0,0,0,0,0,0.07230000000000000000,0.00000000000000000000,0,0,0,0,0.05588333333333333333,0,0.08185000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.48830000000000000000,0,0,0,0,0,0,0
2014-09-03 07:00:00-05,22,0.10900000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02138333333333333333,0,0,0,0,0.39795000000000000000,0,0,0,0,0.01480000000000000000,0,0,0,0,0,0,0,0,0,0.07085000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.11500000000000000000,0,0,0,0,0.39795000000000000000,0,0,0,0,0,0,0
2014-09-03 07:00:00-05,48,0.05703333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.01356666666666666667,0,0,0,0,0.29615000000000000000,0,0,0,0,0,0,0,0,0.06355000000000000000,0.00000000000000000000,0,0,0,0,0.01400000000000000000,0,0.08225000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.06830000000000000000,0,0,0,0,0.29615000000000000000,0,0,0,0,0,0,0
2014-09-03 08:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01196666666666666667,0,0,0,0,0.08633333333333333333,0,0,0,0,0.00485000000000000000,0,0,0,0,0,0,0,0,0,0.03700000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.02660000000000000000,0,0,0,0,0.08633333333333333333,0,0,0,0,0,0,0
2014-09-03 08:00:00-05,48,0.12978333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02056666666666666667,0,0,0,0,0.26868333333333333333,0,0,0,0,0,0,0,0,0.02326666666666666667,0.00000000000000000000,0,0,0,0,0.01360000000000000000,0,0.08100000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.26868333333333333333,0,0,0,0,0,0,0
2014-09-03 09:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01160000000000000000,0,0,0,0,0.06291666666666666667,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.03980000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.06291666666666666667,0,0,0,0,0,0,0
2014-09-03 09:00:00-05,48,0.18551666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02333333333333333333,0,0,0,0,0.52753333333333333333,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.02341666666666666667,0,0.08100000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.09681666666666666667,0,0,0,0,0.52753333333333333333,0,0,0,0,0,0,0
2014-09-03 10:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01105000000000000000,0,0,0,0,0.12643333333333333333,0,0,0,0,0.00470000000000000000,0,0,0,0,0,0,0,0,0,0.05170000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.01338333333333333333,0,0,0,0,0.12643333333333333333,0,0,0,0,0,0,0
2014-09-03 10:00:00-05,48,0.36695000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.03463333333333333333,0,0,0,0,1.4058000000000000,0,0,0,0,0,0,0,0,0.00016666666666666667,0.00000000000000000000,0,0,0,0,0.04420000000000000000,0,0.08111666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.07865000000000000000,0,0,0,0,1.4058000000000000,0,0,0,0,0,0,0
2014-09-03 11:00:00-05,22,0.72520000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286666666666666667,0.00000000000000000000,0,0,0,0.05395000000000000000,0,0,0,0,1.7517666666666667,0,0,0,0,0.00496666666666666667,0,0,0,0,0,0,0,0,0,0.03346666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.36326666666666666667,0.19846666666666666667,0,0,0,0,1.7517666666666667,0,0,0,0,0,0,0
2014-09-03 11:00:00-05,48,0.17130000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02161666666666666667,0,0,0,0,0.35863333333333333333,0,0,0,0,0,0,0,0,0.00273333333333333333,0.00031666666666666667,0,0,0,0,0.02390000000000000000,0,0.08130000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.05753333333333333333,0,0,0,0,0.35863333333333333333,0,0,0,0,0,0,0
2014-09-03 12:00:00-05,22,0.99423333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356666666666666667,0.00000000000000000000,0,0,0,0.06978333333333333333,0,0,0,0,2.0478000000000000,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.04300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.40815000000000000000,0.12681666666666666667,0,0,0,0,2.0478000000000000,0,0,0,0,0,0,0
2014-09-03 12:00:00-05,48,0.30666666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02911666666666666667,0,0,0,0,0.43505000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.01855000000000000000,0,0.06386666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.01603333333333333333,0,0,0,0,0.43505000000000000000,0,0,0,0,0,0,0
2014-09-03 13:00:00-05,22,0.15106666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046666666666666667,0.00000000000000000000,0,0,0,0.01943333333333333333,0,0,0,0,0.75243333333333333333,0,0,0,0,0.00495000000000000000,0,0,0,0,0,0,0,0,0,0.04756666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.22770000000000000000,0.06930000000000000000,0,0,0,0,0.75243333333333333333,0,0,0,0,0,0,0
2014-09-03 13:00:00-05,48,0.31011666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02775000000000000000,0,0,0,0,0.49876666666666666667,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.01318333333333333333,0,0.08146666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.06640000000000000000,0,0,0,0,0.49876666666666666667,0,0,0,0,0,0,0
2014-09-03 14:00:00-05,22,0.69705000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071666666666666667,0.00000000000000000000,0,0,0,0.04976666666666666667,0,0,0,0,1.2875666666666667,0,0,0,0,0.00483333333333333333,0,0,0,0,0,0,0,0,0,0.03720000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.19911666666666666667,0.08181666666666666667,0,0,0,0,1.2875666666666667,0,0,0,0,0,0,0
2014-09-03 14:00:00-05,48,0.25436666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02451666666666666667,0,0,0,0,0.37808333333333333333,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.01340000000000000000,0,0.08125000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00413333333333333333,0,0,0,0,0.37808333333333333333,0,0,0,0,0,0,0
2014-09-03 15:00:00-05,22,0.85596666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238333333333333333,0.00043333333333333333,0,0,0,0.05661666666666666667,0,0,0,0,1.9797000000000000,0,0,0,0,0.00481666666666666667,0,0,0,0,0,0,0,0,0,0.02405000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.44576666666666666667,0.07258333333333333333,0,0,0,0,1.9797000000000000,0,0,0,0,0,0,0
2014-09-03 15:00:00-05,48,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.00903333333333333333,0,0,0,0,0.17481666666666666667,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.01363333333333333333,0,0.08121666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.06975000000000000000,0,0,0,0,0.17481666666666666667,0,0,0,0,0,0,0
2014-09-03 16:00:00-05,22,0.91356666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.06058333333333333333,0,0,0,0,1.1778500000000000,0,0,0,0,0.00478333333333333333,0,0,0,0,0,0,0,0,0,0.03990000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.12230000000000000000,0,0,0,0,1.1778500000000000,0,0,0,0,0,0,0
2014-09-03 16:00:00-05,48,0.43375000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.03226666666666666667,0,0,0,0,0.60986666666666666667,0,0,0,0,0,0,0,0,0.00046666666666666667,0.00000000000000000000,0,0,0,0,0.05758333333333333333,0,0.08151666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.00605000000000000000,0,0,0,0,0.60986666666666666667,0,0,0,0,0,0,0
2014-09-03 17:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01100000000000000000,0,0,0,0,0.15671666666666666667,0,0,0,0,0.00475000000000000000,0,0,0,0,0,0,0,0,0,0.10526666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00720000000000000000,0,0,0,0,0.15671666666666666667,0,0,0,0,0,0,0
2014-09-03 17:00:00-05,48,0.58438333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.04966666666666666667,0,0,0,0,0.87640000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.09905000000000000000,0,0.08030000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.06681666666666666667,0,0,0,0,0.87640000000000000000,0,0,0,0,0,0,0
2014-09-03 18:00:00-05,22,1.1512500000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146666666666666667,0.00000000000000000000,0,0,0,0.07770000000000000000,0,0,0,0,1.5811833333333333,0,0,0,0,0.06166666666666666667,0,0,0,0,0,0,0,0,0,0.09855000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.12871666666666666667,0,0,0,0,1.5811833333333333,0,0,0,0,0,0,0
2014-09-03 18:00:00-05,48,0.23833333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.02496666666666666667,0,0,0,0,0.35838333333333333333,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.01400000000000000000,0,0.06555000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.01545000000000000000,0,0,0,0,0.35838333333333333333,0,0,0,0,0,0,0
2014-09-03 19:00:00-05,22,0.56065000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036666666666666667,0.00025000000000000000,0,0,0,0.04803333333333333333,0,0,0,0,0.90028333333333333333,0,0,0,0,0.00423333333333333333,0,0,0,0,0,0,0,0,0,0.09588333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.02681666666666666667,0,0,0,0,0.90028333333333333333,0,0,0,0,0,0,0
2014-09-03 19:00:00-05,48,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.00993333333333333333,0,0,0,0,0.16245000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.01400000000000000000,0,0.08298333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.05445000000000000000,0,0,0,0,0.16245000000000000000,0,0,0,0,0,0,0
2014-09-03 20:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00028333333333333333,0,0,0,0.01113333333333333333,0,0,0,0,0.33311666666666666667,0,0,0,0,0.00413333333333333333,0,0,0,0,0,0,0,0,0,0.07756666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.06190000000000000000,0,0,0,0,0.33311666666666666667,0,0,0,0,0,0,0
2014-09-03 20:00:00-05,48,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.00985000000000000000,0,0,0,0,0.12730000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.01400000000000000000,0,0.08338333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.01776666666666666667,0,0,0,0,0.12730000000000000000,0,0,0,0,0,0,0
2014-09-03 21:00:00-05,22,0.92250000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.07338333333333333333,0,0,0,0,1.3529000000000000,0,0,0,0,0.01481666666666666667,0,0,0,0,0,0,0,0,0,0.04878333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.14638333333333333333,0,0,0,0,1.3529000000000000,0,0,0,0,0,0,0
2014-09-03 21:00:00-05,48,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.01001666666666666667,0,0,0,0,0.17401666666666666667,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.02453333333333333333,0,0.08418333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.05435000000000000000,0,0,0,0,0.17401666666666666667,0,0,0,0,0,0,0
2014-09-03 22:00:00-05,22,0.27043333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02995000000000000000,0,0,0,0,0.54630000000000000000,0,0,0,0,0.00425000000000000000,0,0,0,0,0,0,0,0,0,0.04790000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.09040000000000000000,0,0,0,0,0.54630000000000000000,0,0,0,0,0,0,0
2014-09-03 22:00:00-05,48,0.34471666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.03546666666666666667,0,0,0,0,0.57015000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.09970000000000000000,0,0.07305000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.01911666666666666667,0,0,0,0,0.57015000000000000000,0,0,0,0,0,0,0
2014-09-03 23:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01273333333333333333,0,0,0,0,0.05808333333333333333,0,0,0,0,0.00495000000000000000,0,0,0,0,0,0,0,0,0,0.02400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.05808333333333333333,0,0,0,0,0,0,0
2014-09-03 23:00:00-05,48,0.86845000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.06645000000000000000,0,0,0,0,1.2363666666666667,0,0,0,0,0,0,0,0,0.00080000000000000000,0.00000000000000000000,0,0,0,0,0.16110000000000000000,0,0.07295000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.07105000000000000000,0,0,0,0,1.2363666666666667,0,0,0,0,0,0,0
2014-09-04 00:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01175000000000000000,0,0,0,0,0.05196666666666666667,0,0,0,0,0.00486666666666666667,0,0,0,0,0,0,0,0,0,0.02400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.05196666666666666667,0,0,0,0,0,0,0
2014-09-04 00:00:00-05,48,0.43481666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.04385000000000000000,0,0,0,0,0.69326666666666666667,0,0,0,0,0,0,0,0,0.06670000000000000000,0.00000000000000000000,0,0,0,0,0.07248333333333333333,0,0.08090000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.69326666666666666667,0,0,0,0,0,0,0
2014-09-04 01:00:00-05,22,0.26995000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03168333333333333333,0,0,0,0,0.41561666666666666667,0,0,0,0,0.00498333333333333333,0,0,0,0,0,0,0,0,0,0.02400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.07585000000000000000,0,0,0,0,0.41561666666666666667,0,0,0,0,0,0,0
2014-09-04 01:00:00-05,48,0.37883333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.03825000000000000000,0,0,0,0,0.70166666666666666667,0,0,0,0,0,0,0,0,0.06276666666666666667,0.00000000000000000000,0,0,0,0,0.07891666666666666667,0,0.08131666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.06583333333333333333,0,0,0,0,0.70166666666666666667,0,0,0,0,0,0,0
2014-09-04 02:00:00-05,22,0.29731666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03398333333333333333,0,0,0,0,0.43918333333333333333,0,0,0,0,0.00496666666666666667,0,0,0,0,0,0,0,0,0,0.02400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.07386666666666666667,0,0,0,0,0.43918333333333333333,0,0,0,0,0,0,0
2014-09-04 02:00:00-05,48,0.32385000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.03503333333333333333,0,0,0,0,0.57026666666666666667,0,0,0,0,0,0,0,0,0.06300000000000000000,0.00000000000000000000,0,0,0,0,0.07270000000000000000,0,0.08053333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.57026666666666666667,0,0,0,0,0,0,0
2014-09-04 03:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01196666666666666667,0,0,0,0,0.04796666666666666667,0,0,0,0,0.00490000000000000000,0,0,0,0,0,0,0,0,0,0.02400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.04796666666666666667,0,0,0,0,0,0,0
2014-09-04 03:00:00-05,48,0.33220000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.03523333333333333333,0,0,0,0,0.64795000000000000000,0,0,0,0,0,0,0,0,0.06295000000000000000,0.00000000000000000000,0,0,0,0,0.07506666666666666667,0,0.08106666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.06526666666666666667,0,0,0,0,0.64795000000000000000,0,0,0,0,0,0,0
2014-09-04 04:00:00-05,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01193333333333333333,0,0,0,0,0.04796666666666666667,0,0,0,0,0.00498333333333333333,0,0,0,0,0,0,0,0,0,0.02400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.04796666666666666667,0,0,0,0,0,0,0
2014-09-04 04:00:00-05,48,0.29560000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.03333333333333333333,0,0,0,0,0.53936666666666666667,0,0,0,0,0,0,0,0,0.06325000000000000000,0.00000000000000000000,0,0,0,0,0.07035000000000000000,0,0.08120000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.53936666666666666667,0,0,0,0,0,0,0
2014-09-04 05:00:00-05,22,0.26785000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03168333333333333333,0,0,0,0,0.44421666666666666667,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0.02400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.11111666666666666667,0,0,0,0,0.44421666666666666667,0,0,0,0,0,0,0
2014-09-04 05:00:00-05,48,0.32121666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.03456666666666666667,0,0,0,0,0.63351666666666666667,0,0,0,0,0,0,0,0,0.06246666666666666667,0.00000000000000000000,0,0,0,0,0.07471666666666666667,0,0.08040000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.06398333333333333333,0,0,0,0,0.63351666666666666667,0,0,0,0,0,0,0
